Data;Ora UTC;ID_Transetto;Operazioni;Commento;Litter;NOTE
14/12/2025;00:12:26;79_T01;Off Deck;;;
14/12/2025;00:21:42;79_T01;On Deck;;;
14/12/2025;00:35:56;79_T01;Off Deck;;;
14/12/2025;00:43:18;79_T01;On Deck;;;
14/12/2025;00:49:37;79_T01;Off Deck;;;stand by per CTD
14/12/2025;01:11:40;79_T01;On Deck;;;
14/12/2025;02:01:44;79_T01;Off Deck;;;
14/12/2025;03:29:42;79_T01;Niskin;;;"1° campionamento con Niskin ""adesivi blu"""
14/12/2025;04:00:41;79_T01;Niskin;;;2° campionamento con Niskin senza adesivi
14/12/2025;04:28:18;79_T01;Commento;;;Fotogrammetria: acquisizione interrotta per torbidità. Secondo tentativo (?)
14/12/2025;06:52:57;79_T01;On Deck;;;
14/12/2025;09:04:11;76_T04;Off Deck;;;
14/12/2025;10:14:54;76_T04;Inizio transetto;;;
14/12/2025;10:26:44;76_T04;Commento;Munida sp.;;
14/12/2025;12:29:15;76_T04;Commento;Penilpidia;;
14/12/2025;12:45:13;76_T04;Fine transetto;;;
14/12/2025;13:41:51;76_T04;On Deck;;;
14/12/2025;17:19:44;76_T05;Off Deck;;;
14/12/2025;18:57:39;76_T05;Inizio transetto;;;
14/12/2025;19:00:23;76_T05;Push-corer;;;N.6
14/12/2025;19:15:48;76_T05;Commento;Bonellia;;
14/12/2025;19:26:32;76_T05;Commento;Hymenodiscus;;
14/12/2025;20:14:55;76_T05;Commento;elementi filiformi allungati;;usciamo dal transetto, seguiamo le rocce
14/12/2025;20:56:21;76_T05;Biologico ;Antipathes cf. dichotoma;;
14/12/2025;21:08:48;76_T05;Commento;Sclerattinia;;
14/12/2025;22:00:01;76_T05;Fine transetto;;;
14/12/2025;22:52:12;76_T05;On Deck;;;
16/12/2025;01:03:08;76_T06;Off Deck;;;
16/12/2025;01:28:33;76_T06;On Deck;;;ritorno on deck perchè richiamati dal Survey per problema sonda
16/12/2025;02:47:44;76_T06;Off Deck;;;
16/12/2025;02:55:53;76_T06;Commento;;;ROV fermo a 8 m di profondità per richiesta Survey
16/12/2025;03:02:14;76_T06;Commento;;;inizio discesa
16/12/2025;04:19:44;76_T06;Commento;problema tecnico ;;fermi dalle 3.57 attaccati al TMS
16/12/2025;04:23:01;76_T06;Commento;out of TMS;;
16/12/2025;04:34:58;76_T06;Inizio transetto;;;
16/12/2025;05:05:30;76_T06;Commento;pesce nd cfr Notacanthus ;;
16/12/2025;05:13:18;76_T06;Commento;control stop - perso segnale video ;;registrazione interrotta - creato di nuovo progetto 
16/12/2025;05:17:10;76_T06;Commento;ripreso transetto ;;riprende registrazione 
16/12/2025;05:27:57;76_T06;Commento;Macrouridae nd. ;;
16/12/2025;05:46:28;76_T06;Commento;Macrouridae nd. ;;
16/12/2025;05:46:47;76_T06;Commento;cancellare Bathypterois;;
16/12/2025;05:55:33;76_T06;Commento;pesce nd. ;;
16/12/2025;06:03:26;76_T06;Commento;Hyalonema sp. ;;
16/12/2025;06:22:40;76_T06;Commento;medusa ;;
16/12/2025;06:28:12;76_T06;Commento;Nettastoma melanurum ;;
16/12/2025;06:52:16;76_T06;Fine transetto;;;
16/12/2025;09:28:27;76_T03;Off Deck;;;Sgancio da TMS
16/12/2025;09:31:44;76_T03;Inizio transetto;;;
16/12/2025;09:58:49;76_T03;Commento;Nezumia aequalis;;
16/12/2025;10:13:14;76_T03;Commento;Hyalonema sp.;;
16/12/2025;10:14:24;76_T03;Commento;Penilpidia ludwigi;;
16/12/2025;10:42:04;76_T03;Commento;Inizio campionamento;;
16/12/2025;10:47:13;76_T03;Biologico ;;;
16/12/2025;11:03:26;76_T03;Commento;Hyalonema sp.;;
16/12/2025;11:14:40;76_T03;Commento;Bottiglia vetro;;
16/12/2025;11:22:10;76_T03;Commento;Nezumia aequalis;;
16/12/2025;11:43:55;76_T03;commento;Hymenodiscus coronata;;
16/12/2025;11:57:42;76_T03;commento;zoom su xxx;;
16/12/2025;11:59:59;76_T03;commento;busta di plastica - tana di un granchio;;
16/12/2025;12:09:41;76_T03;commento;Hyalonema sp.;;
16/12/2025;12:13:22;76_T03;Fine transetto;;;
16/12/2025;12:20:06;76_T03;On Deck;;;On TMS
16/12/2025;15:40:33;76_T02;Off Deck;;;Sgancio da TMS
16/12/2025;15:44:11;76_T02;Inizio transetto;;;
16/12/2025;15:49:25;76_T02;Commento;Gambero;;
16/12/2025;15:52:28;76_T02;Commento;Gambero;;
16/12/2025;16:04:12;76_T02;Commento;Gambero;;
16/12/2025;16:06:55;76_T02;Commento;Gambero;;
16/12/2025;16:33:56;76_T02;Commento;Lollipop sponge;;
16/12/2025;17:42:40;76_T02;Commento;Nezumia aequalis (Cancellare bathypterois);;
16/12/2025;18:02:56;76_T02;Commento;Macrouridae ;;
16/12/2025;18:23:12;76_T02;Commento;;;
16/12/2025;19:21:51;76_T02;Fine transetto;;;transetto 
16/12/2025;19:27:00;76_T02;On Deck;;;
16/12/2025;21:30:24;76_T01;Off Deck;;;out of TMS
16/12/2025;21:35:25;76_T01;Push-corer;;;
16/12/2025;21:53:31;76_T01;Inizio transetto;;;
16/12/2025;22:10:12;76_T01;Commento;possibili emissioni geotermali ;;
16/12/2025;22:17:02;76_T01;Commento;forte pendenza ;;
16/12/2025;22:22:25;76_T01;Commento;Aristeus sp. ;;
16/12/2025;22:28:00;76_T01;Commento;pillow lava ;;
16/12/2025;22:28:08;76_T01;Commento;tanatocenosi ricoperta da lava ;;
16/12/2025;22:58:31;76_T01;Commento;tentativo campionamento Cerianthus sp. e matte batterica;;fallito 
16/12/2025;23:33:04;76_T01;Fine transetto;;;
17/12/2025;00:47:51;76_T01;On Deck;;;
17/12/2025;05:18:00;09_T01;Off Deck;;;
17/12/2025;06:57:27;09_T01;Inizio transetto;;;
17/12/2025;07:16:12;09_T01;Commento;Spugna giallastra Nd;;
17/12/2025;07:48:53;09_T01;Commento;Scheletro argonauta;;
17/12/2025;08:18:03;09_T01;Commento;Macrouridae;;
17/12/2025;08:30:37;09_T01;Commento;Inizio campionamento;;
17/12/2025;08:46:46;09_T01;Biologico ;Roccia + filamenti su fango;;
17/12/2025;09:30:06;09_T01;Commento;Penilpidia ludwigi;;
17/12/2025;09:32:30;09_T01;Commento;Inizio test fotogrametria;;
17/12/2025;10:20:03;09_T01;Commento;Riprendiamo transetto;;
17/12/2025;10:31:26;09_T01;Commento;macrouridae;;
17/12/2025;10:36:44;09_T01;Commento;Inizio secondo test di fotogrammetria;;
17/12/2025;11:10:02;09_T01;Push-corer;;;
17/12/2025;11:20:39;09_T01;Commento;Fine test continuazione del transetto;;
17/12/2025;11:28:39;09_T01;Commento;Ci avviciniamo al tms per aumentare velocità su tratto piatto;;
17/12/2025;12:05:35;09_T01;Commento;Riprendiamo il transetto sul fondo;;
17/12/2025;12:35:25;09_T01;Commento;Gambero;;
17/12/2025;12:38:00;09_T01;Commento;Chiazze bianche multiple;;
17/12/2025;13:15:53;09_T01;Commento;Hymenocephalus;;
#RIF!;#RIF!;09_T01;;;;
17/12/2025;13:18:21;09_T01;Commento;cf. melanostigma atlanticum;;
17/12/2025;13:23:50;09_T01;Commento;pesce nd;;
17/12/2025;13:33:46;09_T01;Commento;Macrouridae;;
17/12/2025;13:35:11;09_T01;Commento;Recover to deck;;
17/12/2025;13:39:41;09_T01;Fine transetto;;;
17/12/2025;14:52:12;09_T01;On Deck;;;
17/12/2025;15:41:38;09_T01;Off Deck;;;
17/12/2025;17:12:11;09_T01;Inizio transetto;;;
17/12/2025;17:41:47;09_T01;Commento;cf. Notacanthus bonaparte;;
17/12/2025;17:51:14;09_T01;Commento;cf. Notacanthus bonaparte;;
17/12/2025;18:05:17;09_T01;Commento;serpulidi ricoperti di lava ;;
17/12/2025;18:18:31;09_T01;Commento;Inizio campionamento;;
17/12/2025;18:52:29;09_T01;Biologico ;cf. Swiftia su tanatocenosi ricoperta da Fe-Mn;;scoop net liscio 
17/12/2025;19:33:59;09_T01;Commento;detrito biogenico - gusci pteropodi ;;
17/12/2025;20:12:12;09_T01;Commento;inizio campionamento;;
17/12/2025;20:24:31;09_T01;Biologico ;polichete che fa ciambella su fango ;;scoop net dentellato 
17/12/2025;20:28:29;09_T01;Commento;Cataetyx laticeps ;;
17/12/2025;20:39:34;09_T01;Commento;cf. Notacanthus bonaparte;;
17/12/2025;20:45:00;09_T01;Commento;transito a 5 m dal fondo a velocità 0.5 kn - transetto interrotto ;;
17/12/2025;21:36:44;09_T01;Commento;fine transito - ripreso transetto ;;
17/12/2025;21:47:24;09_T01;Commento;detrito biogenico - gusci pteropodi ;;
17/12/2025;21:50:35;09_T01;Commento;spugna gialla a pallina ;;
17/12/2025;22:38:49;09_T01;Commento;Macrouridae ;;
17/12/2025;22:39:53;09_T01;Commento;concrezioni solforose a base delle rocce ;;
17/12/2025;22:46:15;09_T01;Commento;Cataetyx laticeps ;;
17/12/2025;23:04:02;09_T01;Commento;fango più compatto tumultuoso;;
17/12/2025;23:13:22;09_T01;Fine transetto;;;interrotto a 4100 mp 
17/12/2025;23:20:01;09_T01;On Deck;;;
18/12/2025;00:56:25;09_T02;Off Deck;;;
18/12/2025;01:00:28;09_T02;Inizio transetto;;;
18/12/2025;01:03:10;09_T02;Commento;detrito biogenico - gusci di pteropodi ;;
18/12/2025;01:13:04;09_T02;Commento;Tentativo di campionamento;;
18/12/2025;01:21:24;09_T02;Commento;organismo setoloso;;
18/12/2025;02:02:36;09_T02;Commento;siluro tipo torpedo inesploso ;;
18/12/2025;02:14:58;09_T02;Commento;munizione di cannone ;;
18/12/2025;02:39:41;09_T02;Commento;Macrouridae;;
18/12/2025;02:57:16;09_T02;Biologico ;oggetto scuro nd. ;;
18/12/2025;03:42:02;09_T02;Fine transetto;;;interrotto a 750 mp 
18/12/2025;05:02:47;09_T02;On Deck;;;
18/12/2025;07:47:23;74_T02;Off Deck;;;
18/12/2025;09:27:03;74_T02;Inizio transetto;;;
18/12/2025;09:26:53;74_T02;Commento;Fermi sul fondale;;
18/12/2025;09:33:32;74_T02;Commento;Riprendiamo transetto;;
18/12/2025;09:35:02;74_T02;Commento;Notachanthus Bonaparte;;
18/12/2025;09:40:58;74_T02;Commento;Polichete fossorio;;In grandi quantità, formano traccia circolare sul fango
18/12/2025;09:46:32;74_T02;Commento;Grandi quantità di policheti che formano traccia circolare su fango; ;
18/12/2025;10:00:31;74_T02;Commento;Polichete fossorio;;
18/12/2025;10:03:42;74_T02;Commento;Gambero;;
18/12/2025;10:15:28;74_T02;Commento;Spugna sferica nd;;
18/12/2025;10:15:48;74_T02;Commento;Inizio campionamento;;
18/12/2025;10:20:19;74_T02;Biologico ;Spugna sferica giallastra nd;;
18/12/2025;11:11:01;74_T02;Commento;accumuli di gussci di pteropodi e probablle spugna gialla, simile a quella precedentemente campionata;;
18/12/2025;11:12:13;74_T02;Commento;detrito biogenico - gusci pteropodi;;
18/12/2025;11:18:44;74_T02;Commento;Tanti Sipuncula (policheti con la ciambella) luungo tutto il transetto;;
18/12/2025;11:22:50;74_T02;Commento;detrito biogenico - gusci pteropodi;;
18/12/2025;11:43:56;74_T02;Commento;Macrouridae;;
18/12/2025;11:56:42;74_T02;Commento;Tanti Sipuncula (policheti con la ciambella) luungo tutto il transetto;;
18/12/2025;12:06:09;74_T02;Commento;Cataetyx laticeps ;;
18/12/2025;12:29:51;74_T02;Commento;Tanti Sipuncula (policheti con la ciambella) luungo tutto il transetto;;
18/12/2025;12:40:36;74_T02;Commento;Accumulo di detrito biogenico;;
18/12/2025;12:50:27;74_T02;Commento;Cataetyx laticeps ;;
18/12/2025;13:06:43;74_T02;Commento;Fondo fangoso con numerose cunutte irregolari e accumuli di detrito biogenico;;
18/12/2025;13:09:57;74_T02;Commento;Penilpidia ludwigi;;
18/12/2025;13:25:12;74_T02;Commento;Penilpidia ludwigi;;
18/12/2025;13:30:24;74_T02;Commento;Anfora;;Fotogrammetria
18/12/2025;14:15:28;74_T02;Commento;Macrouridae con probabile parassita;;
18/12/2025;14:29:13;74_T02;Commento;Penilpidia ludwigi;;
18/12/2025;14:39:08;74_T02;Commento;Spugna (?) giallastra sferica;;
18/12/2025;14:46:08;74_T02;Commento;Risaliamo verso il tms per velocizzare prossimo segmento del transetto;;
18/12/2025;15:32:21;74_T02;Commento;Torniamo sul fondo;;
18/12/2025;15:43:30;74_T02;Commento;Penilpidia ludwigi;;
18/12/2025;15:53:18;74_T02;Commento;Hymenodiscus coronata;;
18/12/2025;16:07:52;74_T02;Commento;Spugna sferica nd;;
18/12/2025;16:09:04;74_T02;Commento;Hymenodiscus coronata;;
18/12/2025;16:12:39;74_T02;Commento;Hymenodiscus coronata;;
18/12/2025;16:32:31;74_T02;Commento;Anfora;;Fotogrammetria
18/12/2025;16:55:46;74_T02;Commento;H. coronata;;
18/12/2025;17:00:46;74_T02;Commento;Riprendiamo il transetto;;
18/12/2025;17:13:35;74_T02;Commento;P. ludwigi;;
18/12/2025;17:22:59;74_T02;Commento;Pesce nd;;
18/12/2025;17:23:43;74_T02;Commento;Pesce nd;;
18/12/2025;17:49:05;74_T02;Fine transetto;;;
18/12/2025;17:58:24;74_T02;On Deck;;;
18/12/2025;20:02:22;74_T01;Off Deck;;;
18/12/2025;20:13:52;74_T01;Push-corer;;;
18/12/2025;20:19:47;74_T01;Inizio transetto;;;
18/12/2025;20:27:15;74_T01;Commento; Sipuncula (policheti con la ciambella) ;;
18/12/2025;20:39:00;74_T01;Commento;valigia;;
18/12/2025;20:52:26;74_T01;Biologico ;tentativo di campionare valigia con possibli ascidie;;
18/12/2025;21:24:20;74_T01;Commento;altre due valigie;;
18/12/2025;21:36:23;74_T01;Commento;Penilpidia ludwigi;;
18/12/2025;21:37:14;74_T01;Commento;Macruridae;;
18/12/2025;21:49:00;74_T01;Fine transetto;standby tecnico ;;necessario risalire on deck per sostituzione batteria sonda 
18/12/2025;23:00:25;74_T01;On Deck;;;
19/12/2025;00:29:00;74_T01;Off Deck; ;;
19/12/2025;01:57:06;74_T01;Inizio transetto;fine standby tecnico - ripreso transetto dopo cambio batteria ctd ;;
19/12/2025;01:59:52;74_T01;Commento;Penilpidia ludwigi ;;
19/12/2025;02:01:22;74_T01;Commento;Macrouridae;;
19/12/2025;02:13:54;74_T01;Commento;Grandi quantità di policheti che formano traccia circolare su fango;;
19/12/2025;02:25:39;74_T01;Commento;Hymenodiscus coronata;;
19/12/2025;02:28:00;74_T01;Commento;Anfora;;fotogrammetria 
19/12/2025;02:46:07;74_T01;Commento;Anfora;;fotogrammetria 
19/12/2025;02:54:14;74_T01;Commento;cf. Dicopia antirrhinum ;;
19/12/2025;03:15:25;74_T01;Commento;ROV si alza 5 m da fondo e procede a velocità 0.5 kn;;
19/12/2025;03:47:49;74_T01;Commento;ROV ritorna sul fondo e riprende il transetto ;;
19/12/2025;04:00:41;74_T01;Commento;Macrouridae;;
19/12/2025;04:02:18;74_T01;Commento;Penilpidia ludwigi ;;
19/12/2025;04:11:01;74_T01;Commento;Hyalonema sp.;;
19/12/2025;04:45:20;74_T01;Commento;tentativo di campionamento gorgopnia su sclerattinia roicoperta da Fe-Mn ;;fallito
19/12/2025;04:53:27;74_T01;Commento;parete di roccia ;;
19/12/2025;04:56:12;74_T01;Commento;tanatocenosi litistidi ;;
19/12/2025;05:01:26;74_T01;Commento;camini di roccia - possibili emissioni ;;
19/12/2025;06:08:35;74_T01;Commento;Anfora;;
19/12/2025;06:21:56;74_T01;Commento;Penilpidia ludwigi ;;
19/12/2025;06:52:59;74_T01;Biologico ;campione di Sipuncula (polichete);;presi due esemplari
19/12/2025;07:27:03;74_T01;Commento;Penilpidia ludwigi ;;
19/12/2025;07:35:38;74_T01;Fine transetto;;;
19/12/2025;08:44:43;74_T01;On Deck;;;
19/12/2025;10:05:52;41_T01;Off Deck;;;
19/12/2025;11:41:34;41_T01;Inizio transetto;;;
19/12/2025;11:56:41;41_T01;Commento;Bottiglia infossata;;
19/12/2025;12:05:30;41_T01;Commento;Macrouridae;;
19/12/2025;12:17:02;41_T01;Commento;Macrouridae;;
19/12/2025;12:37:25;41_T01;Commento;Gamberetti;;
19/12/2025;12:44:47;41_T01;Commento;H. coronata;;
19/12/2025;12:50:00;41_T01;Commento;D. licha;;
19/12/2025;12:54:25;41_T01;Commento;Anfora;;
19/12/2025;13:09:09;41_T01;Commento;Macrouridae;;
19/12/2025;13:17:35;41_T01;Commento;Cataetyx laticeps;;
19/12/2025;13:24:05;41_T01;Commento;Penilpidia ludwigi ;;
19/12/2025;13:30:08;41_T01;Commento;macrouridae con parassita;;
19/12/2025;13:41:41;41_T01;Biologico ;Inizio campionamento ;;Campionato framework di anellidi
19/12/2025;13:46:16;41_T01;Commento;Campionamento riuscito;;
19/12/2025;13:49:23;41_T01;Commento;H.coronata;;
19/12/2025;14:08:30;41_T01;Commento;H.coronata;;
19/12/2025;14:14:31;41_T01;Commento;Anfora;;
19/12/2025;14:26:18;41_T01;Commento;Anfora;;
19/12/2025;14:28:42;41_T01;Commento;Foraminiferi su anfora;;
19/12/2025;14:29:27;41_T01;Commento;Saliamo verso tms per speed up 400 metri;;
19/12/2025;14:57:39;41_T01;Commento;Riprendiamo il transetto;;
19/12/2025;15:10:36;41_T01;Commento;Macrouridae;;
19/12/2025;15:20:22;41_T01;Commento;Pesce nd;;
19/12/2025;15:38:22;41_T01;Commento;Organismo nd che rientra velocemente in buco nel fango;;
19/12/2025;15:41:02;41_T01;Commento;p. ludwigi;;
19/12/2025;15:43:57;41_T01;Commento;Macrouridae;;
19/12/2025;15:59:26;41_T01;Commento;P. ludwigi;;
19/12/2025;16:14:45;41_T01;Commento;Gran numero di  Sipuncula (policheti con la ciambella) lungo tutto il transetto;;
19/12/2025;16:23:31;41_T01;Commento;Macrouridae;;
19/12/2025;16:29:27;41_T01;Commento;p.ludwigi;;
19/12/2025;16:36:12;41_T01;Commento;Dipturus sp;;
19/12/2025;16:53:35;41_T01;Commento;C. laticeps;;
19/12/2025;16:58:05;41_T01;Fine transetto;;;
19/12/2025;17:08:05;41_T01;On Deck;;;
19/12/2025;18:29:39;41_T02;Off Deck;;;
19/12/2025;18:33:46;41_T02;Push-corer;;;
19/12/2025;18:38:46;41_T02;Inizio transetto;;;
19/12/2025;18:50:19;41_T02;Commento;Macrouridae;;
19/12/2025;19:21:53;41_T02;Commento;inizio campionamento;;
19/12/2025;19:42:56;41_T02;Biologico ;campionamento donut worm ;;3 individui
19/12/2025;19:59:17;41_T02;Commento;Bathypetorides sp. - giovanile?;;
19/12/2025;20:20:51;41_T02;Commento;Penilpidia ludwigi ;;
19/12/2025;20:21:33;41_T02;Commento;Bathypetorides sp. - giovanile?;;
19/12/2025;20:26:13;41_T02;Commento;trasferimento a 5 m dal fondo;;
19/12/2025;21:05:39;41_T02;Commento;ripreso il transetto;;
19/12/2025;21:21:20;41_T02;Commento;Aristeus sp.;;
19/12/2025;21:25:34;41_T02;Commento;rifiuti vari;;
19/12/2025;21:26:43;41_T02;Commento;Macrouridae;;
19/12/2025;21:58:12;41_T02;Commento;lattina;;
19/12/2025;22:02:08;41_T02;Commento;Bathypetorides sp. - giovanile?;;
19/12/2025;22:16:55;41_T02;Commento;Macrouridae;;
19/12/2025;22:42:46;41_T02;Commento;Dipturus cf. batis ;;
19/12/2025;22:56:09;41_T02;Commento;Hymenodiscus coronata;;
19/12/2025;23:00:44;41_T02;Commento;Penilpidia ludwigi ;;
19/12/2025;23:07:32;41_T02;Fine transetto;;;
20/12/2025;00:31:00;41_T02;On Deck;;;
20/12/2025;03:38:57;22_T08;Off Deck;;;
20/12/2025;04:12:20;22_T08;Commento;interrotta registrazione per problema tecnico rov ;;torna a 20 m per riavvio 
20/12/2025;04:36:23;22_T08;Commento;riprende registrazione;;
20/12/2025;04:53:54;22_T08;Push-corer;;;
20/12/2025;04:55:18;22_T08;Inizio transetto;;;
20/12/2025;05:01:51;22_T08;Commento;Chaliodus sloani ;;
20/12/2025;05:04:20;22_T08;Commento;Nettastoma melanurum ;;
20/12/2025;05:09:06;22_T08;Commento;Nettastoma melanurum ;;
20/12/2025;05:10:58;22_T08;Commento;Macrouridae;;
20/12/2025;05:11:55;22_T08;Commento;Macrouridae;;
20/12/2025;05:33:16;22_T08;Commento;tentativo campionamento cnidario nd su fango ;;
20/12/2025;05:56:00;22_T08;Biologico ;Cnidario nd;;
20/12/2025;05:57:57;22_T08;Commento;Chaliodus sloani ;;
20/12/2025;06:20:47;22_T08;Commento;isidiidae spezzato;;
20/12/2025;06:29:51;22_T08;Commento;Isidella epibiontata con zoantideo, A. dohrni, piccoli gamberi, 3 granchi;;
20/12/2025;06:53:52;22_T08;Commento;Residuo di isidella epibiontata con spugna biancastra e granchio;;
20/12/2025;07:00:54;22_T08;Commento;P. periphylla;;
20/12/2025;07:02:30;22_T08;Commento;Pesce striato;;
20/12/2025;07:09:07;22_T08;Commento;Piccolo pesce nd;;
20/12/2025;07:15:01;22_T08;Commento;P. periphylla;;
20/12/2025;07:30:56;22_T08;Commento;H. italicus;;
20/12/2025;07:35:53;22_T08;Commento;Macrouridae;;
20/12/2025;07:40:30;22_T08;Commento;H. italicus;;
20/12/2025;07:48:25;22_T08;Commento;Cerianthus sp.;;
20/12/2025;07:49:05;22_T08;Commento;H.italicus;;
20/12/2025;07:55:03;22_T08;Fine transetto;;;
20/12/2025;10:51:24;22_T10;Off Deck;;;
20/12/2025;11:40:50;22_T10;Inizio transetto;;;
20/12/2025;11:46:44;22_T10;Commento;H. italicus;;
20/12/2025;11:51:59;22_T10;Commento;Macrouridae;;
20/12/2025;11:55:07;22_T10;Commento;H. italicus;;
20/12/2025;11:55:58;22_T10;Commento;H. italicus;;
20/12/2025;11:57:52;22_T10;Commento;Macrouridae;;
20/12/2025;12:02:21;22_T10;Commento;Roccia con zoantidei, stoloniferi?, spugne incrostanti, brachiopodi;;
20/12/2025;12:08:23;22_T10;Commento;N. melanurum;;
20/12/2025;12:15:28;22_T10;Commento;H. italicus;;
20/12/2025;12:15:54;22_T10;Commento;P. ludwigi;;
20/12/2025;12:16:07;22_T10;Commento;H. italicus;;
20/12/2025;12:17:50;22_T10;Commento;H. italicus;;
20/12/2025;12:19:04;22_T10;Commento;H. italicus;;
20/12/2025;12:19:21;22_T10;Commento;Macrouridae;;
20/12/2025;12:26:31;22_T10;Commento;N. bonaparte;;
20/12/2025;12:31:50;22_T10;Commento;H. italicus;;
20/12/2025;12:32:29;22_T10;Commento;H. italicus;;
20/12/2025;12:36:07;22_T10;Commento;P. carpenteri;;
20/12/2025;12:51:34;22_T10;Commento;Medusa nera;;
20/12/2025;12:55:00;22_T10;Commento;H. italicus;;
20/12/2025;13:03:26;22_T10;Commento;Inizio campionamento;;
20/12/2025;13:21:36;22_T10;Biologico ;Resti di isidella + Ascidie;;
20/12/2025;13:35:05;22_T10;Commento;P. cuvieri;;
20/12/2025;13:42:45;22_T10;Commento;p. ludwigi;;
20/12/2025;13:44:32;22_T10;Fine transetto;;;
20/12/2025;16:15:23;22_T18;Inizio transetto;;;
20/12/2025;16:16:45;22_T18;Commento;Pesce ;;
20/12/2025;16:19:36;22_T18;Commento;Cerianthus sp;;
20/12/2025;16:22:59;22_T18;Commento;Roccia con spugne, mollecorallium e altre specie miste;;
20/12/2025;16:28:53;22_T18;Commento;tentativo di campionamento roccia con mollecorallium e altre specie;;Fallito
20/12/2025;16:35:06;22_T18;Commento;Spugna bianca cf. P. monilifera con epibionti;;
20/12/2025;16:37:42;22_T18;Commento;inizio campionamento;;
20/12/2025;16:38:26;22_T18;Commento;Stomias boa;;
20/12/2025;16:46:28;22_T18;Biologico ;Viminella flagellum;;
20/12/2025;16:52:58;22_T18;Commento;Stomias boa;;
20/12/2025;16:54:16;22_T18;Commento;H. italicus;;
20/12/2025;17:05:07;22_T18;Commento;Spugne bianche Gepodia sp. su tanatocenosi;;
20/12/2025;17:09:12;22_T18;Commento;Mollecorallium;;
20/12/2025;17:23:17;22_T18;Commento;Bathyinectes;;
20/12/2025;17:28:06;22_T18;Commento;Gracilechinus;;
20/12/2025;17:45:30;22_T18;Commento;Munida;;
20/12/2025;17:50:14;22_T18;Commento;Cerianthus sp.;C;
20/12/2025;17:51:30;22_T18;Commento;Standby per handover;;
20/12/2025;17:57:11;22_T18;Commento;Riprendiamo il transetto;;
20/12/2025;18:01:41;22_T18;Commento;Cerianthus sp.;;
20/12/2025;18:09:17;22_T18;Commento;A. rissoana su V flagellum ;;
20/12/2025;18:14:09;22_T18;Commento;tentativo campionamento Parantipathes n sp;;fallito 
20/12/2025;18:29:44;22_T18;Commento;Macrouridae;;
20/12/2025;18:39:54;22_T18;Commento;Polymastia;;
20/12/2025;18:45:13;22_T18;Commento;cf. Exidmonea atlantica ;;
20/12/2025;18:47:18;22_T18;Commento;Macrouridae;;
20/12/2025;18:51:22;22_T18;Commento;Mollecorallium;;
20/12/2025;19:01:14;22_T18;Commento;Tentativo di campionamento;;fallito 
20/12/2025;19:14:09;22_T18;Commento;A. rissoana ;;
20/12/2025;19:16:32;22_T18;Commento;Munida sp ;;
20/12/2025;19:24:10;22_T18;Commento;Macrouridae;;
20/12/2025;19:37:00;22_T18;Commento;A. rissoana;;
20/12/2025;19:43:00;22_T18;Commento;spugna bianca incrostante;;
20/12/2025;19:44:40;22_T18;Commento;Cerianthus sp.;;
20/12/2025;19:49:56;22_T18;Commento;C. abissicola;;
20/12/2025;20:06:56;22_T18;Biologico ;ramo epibiontato - zoantidei, scleractinie, idroidi;;
20/12/2025;20:16:44;22_T18;Commento;Chauliodus solani;;
20/12/2025;20:21:22;22_T18;Commento;Chauliodus solani;;
20/12/2025;20:24:10;22_T18;Commento;Peltaster placenta;;
20/12/2025;20:25:50;22_T18;Commento;mollecorallium;;
20/12/2025;20:35:32;22_T18;Commento;A. rissoana su viminella tutta epibionata;;
20/12/2025;20:52:30;22_T18;Commento;Munida;;
20/12/2025;20:54:56;22_T18;Commento;Sterasclerias neglecta;;
20/12/2025;21:15:42;22_T18;Commento;picnogonide;;
20/12/2025;21:25:01;22_T18;Commento;inizio campionamento A. dichotoma ;;
20/12/2025;21:39:16;22_T18;Biologico ;campione A. dichotoma ;;
20/12/2025;22:11:21;22_T18;Fine transetto;;;
20/12/2025;22:36:26;22_T18;On Deck;;;
21/12/2025;00:32:07;22_T04;Off Deck;;;
21/12/2025;01:27:43;22_T04;Inizio transetto;;;
21/12/2025;01:41:51;22_T04;Commento;Macrouridae;;
21/12/2025;01:42:29;22_T04;Commento;Macrouridae;;
21/12/2025;01:46:13;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;01:56:32;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;01:58:27;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;02:08:13;22_T04;Commento;Macrouridae;;
21/12/2025;02:08:46;22_T04;Commento;Penilpidia ludwigi ;;
21/12/2025;02:22:13;22_T04;Commento;tentativo campionamento P. carpenteri - fallito ;;
21/12/2025;02:33:08;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;02:34:51;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;02:43:17;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;02:45:34;22_T04;Commento;Macrouridae;;
21/12/2025;02:55:41;22_T04;Commento;Macrouridae;;
21/12/2025;02:58:59;22_T04;Commento;Cerianthus sp. ;;
21/12/2025;02:59:11;22_T04;Commento;Loligo sp. ;;
21/12/2025;03:01:17;22_T04;Commento;segni strascico ;;
21/12/2025;03:04:14;22_T04;Fine transetto;terminato a 730 mp ;;
21/12/2025;03:36:57;22_T04;On Deck;;;
21/12/2025;05:35:33;22_T01;Off Deck;;;
21/12/2025;06:27:14;22_T01;Inizio transetto;;;
